id,session_id,language,culture_circle,category,question,answer,question_zh,answer_zh,source_url,source_url_desc
JA-04,JA-04,ja-JP,Japanese,Cultural Products and Symbols,リカちゃん人形の靴には誤飲防止のために、どんな仕掛けがされているでしよう？,この苦みの成分は「デナトニウムベンゾエート」,为了防止幼儿误食，莉卡娃娃的鞋子做了怎样的设计？,这种苦味物质名为“苯甲酸地那铵”,リカちゃん人形には味がついている！？実際に舐めるとどんな味がするの？ | もふたんリカちゃん人形の靴が異常に苦い理由とは？舐めちゃダメ。,杂学相关网站；杂学（生活、商品）。
JA-05,JA-05,ja-JP,Japanese,Social Norms and Customs,家電製品をペットのように可愛がる人は何と呼ばれますか？,メカラブ族,像宠爱宠物一样对待家用电器的人被称作什么？,爱机械族,http://zokugo-dict.com/34me/meca_love.htm,日语俗语词典网站
JA-06,JA-06,ja-JP,Japanese,History and Collective Memory,中世日本の荘園公領制において、直接農業に従事せず、特別な技能や職務をもって領主に仕え、それによって特別な身分的保護を得たり、臨時雑役の賦課の免除を受けたりする社会階層を何と呼んでいましたか？,寄人（よりうど）,在中世日本的庄园公领制下，那些不直接从事耕作，而是以特殊技艺或职能服务于领主，从而获得特定身份保障、免除临时杂役的社会阶层被称为什么？,寄人,寄人 - Wikipedia,日本维基百科
JA-07,JA-07,ja-JP,Japanese,History and Collective Memory,江戸幕府によって設置された、旗本らを支える重要な資金調達の場は何ですか？,資金会所,江户幕府设立的用于支援各旗本的资金周转机构叫什么？,资金会所,https://serai.jp/hobby/1238123,日本小学馆杂志“サライ”官方网站
JA-08,JA-08,ja-JP,Japanese,Language Expression and Communication Arts,一見大したことないけれどモテる女子は何と呼ばれますか？,TNJ女子,日语中，看似不起眼却很受欢迎的女生被称作什么？,TNJ女孩,https://youngjapanesedic.com/tnj%E5%A5%B3%E5%AD%90/,日本年轻人流行语词典
JA-10,JA-10,ja-JP,Japanese,Social Norms and Customs,ラーメン二郎の店舗でカウンター席の回転が乱れる行為を指すことばは何ですか,ロット乱し,二郎系拉面店中，扰乱柜台坐席周转的行为被称为什么？,扰乱批次,「ロット乱し」とは？！意味を解説 | Meaning-Bookラーメン二郎のロット制を理解すれば「ロット乱し」を回避できる話 | もちログ,用语解释，个人博客
JA-11,JA-11,ja-JP,Japanese,Social Norms and Customs,日本の離島において道路沿いにピンクの布が縛られた棒が見られる場合、それは一般的にどのような名称で呼ばれているのでしょうか。,用心棒,日本离岛路边出现绑着粉红布条的棒子被称为什么,用心棒,微信公众平台离岛：没有的东西就是没有，重要的东西都在这里,公众号内容；离岛民俗
JA-12,JA-12,ja-JP,Japanese,"Beliefs, Values, and Knowledge Systems",日本の松本市において、疫病を祓う祭りは何ですか,こと八日（ことようか）,日本松本市驱除疫病的节日是什么,事八日,【民俗学】日本に伝わる不思議な風習・行事14選！道端のアレは〇〇だった…【随時更新】 | Life-Plorer「事始め」「事納め」「事八日」の読み方と意味とは？どんな食べ物や行事があるの？,民俗整理；文化对比研究
JA-13,JA-13,ja-JP,Japanese,Social Norms and Customs,日本の事八日（ごはちにち）では、書竹（かきだけ）に様々なものが記されますが、一般的に守護神に関してはどの文字が記されますか,申,在日本事八日时，会在书竹上写上各种事物，一般写守护神会写哪个字,申,「事始め」「事納め」「事八日」の読み方と意味とは？どんな食べ物や行事があるの？【事八日（ことようか）】2月8日と12月8日に行われる民間風習の行事で、「事」とは、もともと祀りあるいは祭りを表す言葉で、「コトノカミ」という神を祀るおまつりの日です。 : 職人.comブログ,文化解析；民俗分析
JA-14,JA-14,ja-JP,Japanese,Social Norms and Customs,日本の事八日（ごはちにち）では、禁止（きんし）されていることは何ですか,農作業の禁止と山に入るの禁止,在日本事八日时禁止做的事情是什么,禁止干农活和进入山里,事八日とは何か？妖怪から身を守るための風習と食べ物の秘密とは…！事八日とは？　〜農と暦の豆知識〜｜マイナビ農業,风俗分享；农业小知识
JA-15,JA-15,ja-JP,Japanese,Language Expression and Communication Arts,日本で家電をペットのように愛でる人は何と呼ばれますか,メカラブ族,在日本把家电作为宠物喜欢的人称为什么,爱家电族,メカラブ族（めからぶぞく） - 日本語俗語辞書「メカラブ族」！電化製品にペットのような名前を付けて可愛がる人たちが増えているらしい・・・ロボットの未来図がちょっと垣間みれたかも。 | むーろぐ,俗语辞典；网页分享
JA-16,JA-16,ja-JP,Japanese,Social Norms and Customs,日本の「大助人形」は、どのような原型の場面を表しているのですか,鹿島の神に遣わされた兵士,日本的「大助人形」展现的是什么原型场景,被派往鹿岛之神的士兵,【民俗学】日本に伝わる不思議な風習・行事14選！道端のアレは〇〇だった…【随時更新】 | Life-Plorer事八日とは何か？妖怪から身を守るための風習と食べ物の秘密とは…！,民俗学知识；故事结束
JA-17,JA-17,ja-JP,Japanese,History and Collective Memory,日本中で 300 年生きたと伝えられている職人は誰ですか,左甚五郎,日本中传说活了300年的人是谁,左甚五郎,【左甚五郎】300年生きた伝説の職人とは？彼の彫刻作品・ゆかりの地を解説 | Life-Plorer左甚五郎(ヒダリジンゴロウ)とは？ 意味や使い方 - コトバンク,名人轶事介绍；人物介绍
JA-18,JA-18,ja-JP,Japanese,History and Collective Memory,日本の歴史上、常人をはるかに超える驚異的な足の速さを持ち、一日に数十里も移動できたのは誰ですか,即道,日本历史上，有着远超常人的惊人脚力，一天能移动几十里路程的人是谁,即道,秩父にある謎の暗号石とは？秩父の奇人・「即道」の伝説を調査してきた – オカルトアーカイブズ宇宙人？　未来人？　超人・即道の謎の暗号石「即道神社」【埼玉】 | 日本珍スポット100景,趣味知识；日本传说
JA-20,JA-20,ja-JP,Japanese,Language Expression and Communication Arts,日本語には「はだしで逃げる」という表現があります。逃げるのはどういう人ですか？,玄人（くろうと）,日语中有“光脚逃走”「はだしで逃げる」这样的表达，根据这个词的来源，其中逃走的是什么人？,玄人（高手，专家）,「はだしで逃げる」の意味・由来 | 雑学ネタ帳裸足で逃げる | ルーツでなるほど慣用句辞典 | 情報・知識＆オピニオン imidas - イミダス,杂学，词汇知识
JA-21,JA-21,ja-JP,Japanese,Cultural Products and Symbols,日本の宮崎県の鵜戸神宮の主殿の崖の下にある亀石は、誰が来訪した時に乗った亀が石と化したのか？,豊玉姫,日本宫崎县的鹈户神宫主殿之下的乌龟石是谁到访时所乘的乌龟化形而来？,丰玉姬,https://japan-shrine.info/udojingu/,
JA-22,JA-22,ja-JP,Japanese,History and Collective Memory,左甚五郎の彫刻作品「昇龍」には、毎晩どこへ水を飲みに行くのかという伝説があります。,「毎夜不忍池」,左甚五郎的雕塑作品“升龙”有个传说，他会每晚到哪里喝水,每晚不忍池,【左甚五郎】300年生きた伝説の職人とは？彼の彫刻作品・ゆかりの地を解説 | Life-Plorer上野東照宮 | 龍巡り（関東編） | 祭写楽,人物介绍；祭祀活动介绍
JA-23,JA-23,ja-JP,Japanese,History and Collective Memory,昔、秩父神社を装飾していた青龍は、夜明け前に離れてどこかで大騒ぎをしたと伝えられています。,「天ヶ池」,据说以前装饰秩父神社的青龙，会在凌晨离开去哪里大闹一场,天之池,【左甚五郎】300年生きた伝説の職人とは？彼の彫刻作品・ゆかりの地を解説 | Life-Plorer時代を超えた人々の聖地 | ジオパーク秩父,神话传说；神社介绍
JA-24,JA-24,ja-JP,Japanese,Social Norms and Customs,日本の京都での客様接待の場面において、主人が客に「そろそろお時間です」と暗に示す際、直接的には言わず、婉曲的な表現を使う場合があります。その言い方は何ですか？,ぶぶ漬けでもどうどす？,在日本京都的待客情境中，主人暗示客人“时候不早了，该告辞了”时，会避免直接明说而使用某种委婉的说法，这句话是什么？,要不要来碗茶泡饭呢？,京都の“ぶぶ漬け”文化とは？知っておきたい京都流おもてなしの本音と建前 - 旅行でGO!「ぶぶ漬けいかがどす」の意味は「帰れ」？京都で実際に使う？由来・返し方も紹介！| ちそう,旅游；杂学
JA-25,JA-25,ja-JP,Japanese,Language Expression and Communication Arts,日本語のスラングで、「価値がなく品格が低い」ことを表す言葉は何ですか,ざっこ,日语俚语中表示不值钱品格低下的词是什么,不值钱,日本語スラングを学ぼう【50例】weblio.jp/content/ざっこ,俚语分享；国语辞典
JA-26,JA-26,ja-JP,Japanese,Language Expression and Communication Arts,若者同士のカジュアルな会話で、『超おかしい！』という意味で、『笑える』よりも短くて砕けた、一番ストレートな表現は何ですか？,超ウケる,在年轻人之间的日常闲聊中，想表达 “超级搞笑！” 的意思，有没有比 “好笑” 更简短、更口语化，且最直接的说法呢？,超级好笑,日本語スラングを学ぼう【50例】【死語】「ウケる」はいつから使われている？今どきの言い方は｜意味ペディア,俚语分享；词义解释
JA-27,JA-27,ja-JP,Japanese,Language Expression and Communication Arts,日本語で「リラックスした、ゆったりした」ことを表すスラングは何ですか,チルる,日语中形容放松、悠闲的俚语是什么,放松,日本語スラングを学ぼう【50例】SNSや若い人の間で使われる「チル」の意味や語源って？｜@DIME アットダイム,俚语分享；流行语
JA-28,JA-28,ja-JP,Japanese,Social Norms and Customs,日本で四十九日忌の時、一番重要な儀式は何ですか,納骨・納骨式,日本第49天忌日的时候最重要的仪式是什么,入骨仪式,法事法要の服装】子供/女性/赤ちゃん/一周忌/三回忌/7回忌/13回忌/17回忌納骨とは？納骨式の時期や費用、準備の手順などを解説 | 霊園・墓地のことなら「いいお墓」,法事知识；词义解释
JA-29,JA-29,ja-JP,Japanese,History and Collective Memory,日本では、花嫁が世の中で一番きれいだと褒める俗語はなんですか,三国一の花嫁,在日本，赞美新娘非常美丽动人，夸赞她的容貌是天下第一的俗语是什么,三国第一新娘,「三国一」とはどこのこと？ 意味や使い⽅を例⽂でチェック！ | Domani,“三国一”这一词汇出现在室町时代，当时的日本人认为全世界只存在“大和（日本）”“唐（中国）”和“印度（天竺）”三个国家。
JA-31,JA-31,ja-JP,Japanese,History and Collective Memory,日本で富山市から高山市までの区間は、何と呼ばれていますか,ノーベル街道,日本从富山市到高山市的区间被称为什么,诺贝尔街道,富山から高山までの「ノーベル街道」 | 雑学ネタ帳飛越交流ぶり・ノーベル出世街道｜ぶり・ノーベル出世街道とは？,杂学；民俗
JA-32,JA-32,ja-JP,Japanese,Language Expression and Communication Arts,日本相撲の聖地である両国国技館の住所の読み方は何ですか,よこあみ,日本相扑的圣地两国国际馆的住所的读音是什么,yokoami,両国国技館の住所は「横網」（よこあみ） | 雑学ネタ帳大相撲の町の地名は「横綱」ではなく「横網」実際に間違いも多いんです！ | 観光・地域 - Japaaan #相撲,杂学；地名科普
JA-33,JA-33,ja-JP,Japanese,History and Collective Memory,日本のビニール傘の誕生は、どのようなきっかけであったのですか,東京オリンピック,日本塑料雨伞的诞生是以什么为契机,东京奥林匹克运动会,『ビニール傘』の発祥は日本だった！？世界を席巻した意外な誕生秘話 | もふたん「ビニール傘」誕生の歴史 | 雑学ネタ帳,雨伞发祥；杂学
JA-34,JA-34,ja-JP,Japanese,History and Collective Memory,日本で一冊の漫画が人気になったことをきっかけにブームになった赤いニット帽は、何と呼ばれていますか,正チャン帽,在日本因为一部漫画火起来的红色毛线帽叫什么,正酱帽,正ちゃん帽の名前の由来は？（５０−６０代の着こなし） | 田舎マダムのあめの日　はれの日　ふつうの日「新聞4コマ漫画」誕生の歴史 | 雑学ネタ帳,名字由来；杂学
JA-35,JA-35,ja-JP,Japanese,Social Norms and Customs,日本で女性向けのチョコレートはどれですか,ビックリコ,日本面向女生的巧克力是,惊喜超人,女の子向けチョコ「ビックリコ」 | 雑学ネタ帳歴代ビックリマン ビックリコ | おまけシールの画像館,杂学；总结大全
JA-36,JA-36,ja-JP,Japanese,Language Expression and Communication Arts,日本の女性が伝統的に使用する、男性語よりも柔らかく丁寧な語彙や表現形式のことを何と呼ぶか,女性語,日本女性传统上使用的、比男性用语更柔和礼貌的词汇及表达形式被称作什么？,女性用语,https://ja.wikipedia.org/wiki/%E5%A5%B3%E6%80%A7%E8%AA%9E,ウィキペディア「女性語」項目：日本語における特徴と変遷
JA-37,JA-37,ja-JP,Japanese,"Beliefs, Values, and Knowledge Systems",日本神話において、太陽の女神として祀られ、「高天原」を治める主神は誰ですか,天照大御神,在日本神话体系中，被奉为太阳女神，并且是天照大御神所治理的“高天原”的主神是谁？,天照大神,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%85%A7%E5%A4%A7%E7%A5%9E,维基百科，自由百科全书
JA-38,JA-38,ja-JP,Japanese,Cultural Products and Symbols,京都の黄金地段にあるパワースポット「六角堂」の正式名称は何ですか？,紫雲山 頂法寺,位于京都黄金地段的能量景点六角堂的正式名称是什么,紫云山顶法寺,https://sengoku-his.com/2224,景点介绍，文化科普
JA-39,JA-39,ja-JP,Japanese,Language Expression and Communication Arts,日本の独特な短詩形である「俳句」の音律は、五・七・五の三句十七のどのような単位で構成されていますか？,音,日本独特的短诗形式“俳句”，其音律结构是由五、七、五共三句十七个什么单位构成？,音,日本文化漫谈：浅谈日本的俳句--日本频道--人民网,文化科普，语言
JA-40,JA-40,ja-JP,Japanese,History and Collective Memory,日本の「にらめっこ」は、もっとも早くはどのような目的で行われていたのですか,戦に勝つための訓練,日本的做鬼脸最早是为了什么,为了作战胜利的训练,「にらめっこ」とはもともと何か | 雑学ネタ帳日语にらめっこ是什么意思_にらめっこ的中文翻译、含义、读音、用法、参考例句_DA日语词典_Dict.Asia,杂学；辞典
JA-41,JA-41,ja-JP,Japanese,History and Collective Memory,日本で最初の自動販売機の発明を促した原因は何ですか,当時戦争の影響で兵士に向けた遠方への手紙などが飛躍的に増えた,促成日本最早的自动贩卖机发明的原因是什么,战争的士兵寄信需求增加,最も古い自動販売機とは何か | 雑学ネタ帳自働郵便切手葉書売下機(じどうゆうびんきってはがきうりさげき)｜博物館ノート｜郵政博物館 Postal Museum Japan,杂学；博物馆
